appid,genres
240320,nan
884660,"Action, Free-to-Play, MMO"
714020,nan
3017120,"Casual, Free-to-Play, Simulation"
637650,RPG
1480480,"Action, Casual, Indie, RPG, Simulation"
991780,nan
1253950,nan
400750,"Action, Simulation, Strategy"
1040230,"Adventure, Indie, RPG, Simulation, Strategy"
287450,"Simulation, Strategy"
412020,Action
880940,"Action, Casual, Indie"
17480,Strategy
757240,"Action, Free-to-Play, Indie"
614910,nan
728730,"Casual, Free-to-Play, Indie, Simulation, Strategy"
878750,nan
760160,"Action, Free-to-Play"
966530,"Action, Adventure, Casual, Indie, Simulation"
385890,nan
1146950,nan
788100,"Action, Adventure, Indie, RPG"
899770,"Action, Adventure, Indie, RPG"
1582620,nan
375200,"Casual, Indie"
678960,"Action, RPG"
875210,"Action, RPG, Simulation, Strategy"
757320,"Action, Indie"
1482910,"Casual, Free-to-Play, Indie, Strategy"
500260,"Action, Indie"
1072420,"Action, Adventure, RPG"
527230,"Adventure, Indie, RPG, Strategy"
1025600,"Action, Strategy"
1057090,Action
1213740,nan
552520,"Action, Adventure"
2977660,"Action, Casual, Free-to-Play, Indie, Simulation"
433340,"Action, Adventure, Indie, Simulation"
446390,nan
1827180,"Free-to-Play, MMO, RPG"
356190,"Action, Adventure, RPG"
461910,nan
1232460,Action
65800,"Action, Indie, RPG, Strategy"
1649730,"Casual, Early Access, Indie, RPG, Simulation, Strategy"
728880,"Action, Casual, Indie"
666860,"Adventure, Free-to-Play, MMO, RPG"
292990,Strategy
216250,nan
426690,"Casual, Indie"
978680,Software & Tools
1888160,Action
975370,"Indie, Simulation, Strategy"
979710,Early Access
92800,"Indie, Simulation"
788260,nan
1076160,Simulation
456610,nan
543460,Action
233450,"Indie, Simulation, Strategy"
516750,"Indie, Racing, Simulation"
57740,"RPG, Simulation, Strategy"
226700,"Action, Free-to-Play, Indie, MMO, RPG"
1144200,"Action, Adventure, Indie"
221680,"Casual, Simulation"
222900,"Action, Early Access, Free-to-Play"
790710,"Action, Free-to-Play, MMO, Simulation"
640820,"Adventure, RPG"
242680,"Action, Indie, RPG"
2346550,"Adventure, Free-to-Play, MMO, RPG, Strategy"
270880,"Indie, Simulation"
474960,Action
985890,"Action, Indie"
355840,"Action, Early Access, Free-to-Play, MMO, RPG"
536930,"Free-to-Play, RPG"
560130,RPG
251870,Adventure
2631960,Casual
65790,"Action, Simulation, Strategy"
702890,Action
337320,"Action, Indie"
815370,"Action, Adventure, Indie, Simulation"
211420,"Action, RPG"
307960,"Action, Simulation"
208140,Strategy
1335240,"Adventure, Casual, Indie, RPG, Simulation, Strategy"
1010750,Action
1084520,nan
232890,"Simulation, Strategy"
1659420,Adventure
674940,"Action, Casual, Indie"
1230140,"Adventure, Casual"
3037410,"Adventure, Casual, Indie"
361420,"Adventure, Indie"
1567800,Adventure
374280,"Action, Free-to-Play, MMO"
24810,Strategy
290730,"Casual, Free-to-Play, Indie, MMO, Strategy"
550450,"Action, Casual, Indie"
1011510,"Free-to-Play, RPG, Strategy"
459820,"Casual, Free-to-Play, Indie"
1777760,"Free-to-Play, Sports"
553790,"Adventure, Indie"
626690,"Action, RPG"
375960,nan
394510,Action
881020,"Action, Adventure, RPG"
1326470,"Action, Adventure, Indie, Simulation"
617290,"Action, Adventure, RPG"
648350,"Simulation, Strategy"
247080,"Action, Indie, RPG"
371660,"Action, Adventure"
931500,"Adventure, Indie, RPG"
2315690,"Simulation, Sports"
714210,nan
851100,"Action, Adventure, Indie"
243470,"Action, Adventure"
232910,"Racing, Sports"
4580,Strategy
220700,"Adventure, RPG, Software & Tools"
1458100,"Casual, Indie"
2431880,"Casual, Indie, RPG, Simulation, Strategy"
2719030,"Casual, Strategy"
2445690,"Action, Adventure, Early Access, Indie, RPG"
208650,"Action, Adventure"
662830,nan
367500,"Action, Adventure, RPG"
627270,Action
105450,"Simulation, Strategy"
220440,"Action, Adventure"
436150,"Casual, Free-to-Play, MMO, Simulation"
259680,"Adventure, Indie, RPG"
2071280,"Action, Adventure"
577230,"Indie, Simulation, Strategy"
641320,Simulation
285900,"Action, Adventure, Casual, Indie, Simulation"
313120,"Adventure, Indie"
750920,"Action, Adventure"
307690,"Action, Adventure, Racing"
638650,RPG
367670,Software & Tools
387290,Action
607890,"Action, Adventure, Casual, RPG"
840720,RPG
588210,nan
838380,Action
8190,"Action, Adventure"
977950,Indie
2132850,"Action, Adventure, Indie, RPG"
17520,"Action, Free-to-Play"
261570,Action
242050,"Action, Adventure"
209170,Action
557340,"Action, Indie"
1160750,"Free-to-Play, Indie, RPG"
460950,"Action, Indie"
694280,Action
1669000,Strategy
454910,nan
475550,"Adventure, Indie, Strategy"
1190460,nan
1881610,"Action, Adventure, Free-to-Play, Indie, MMO"
582160,"Action, Adventure, RPG"
1031140,"Adventure, Free-to-Play, Strategy"
1218900,"Casual, Indie"
207230,nan
324800,"Action, Adventure"
1189490,"Indie, RPG, Strategy"
1135810,"Indie, Strategy"
937310,"Free-to-Play, Indie, Strategy"
460790,"Action, Adventure"
2524890,"Action, Adventure, Free-to-Play, MMO"
858940,Casual
2767030,"Action, Free-to-Play"
15620,Strategy
1018830,"Indie, Strategy"
43110,Action
424840,Adventure
46510,Adventure
464920,"Simulation, Strategy"
40990,"Action, Adventure"
43160,nan
46500,"Adventure, Casual"
1238860,Action
57300,"Action, Adventure, Indie"
452440,Casual
342200,"Action, Free-to-Play, MMO, Simulation, Strategy"
1437820,"Action, RPG, Simulation, Strategy"
570770,RPG
562010,"Action, Free-to-Play, MMO"
1775390,Software & Tools
237110,Action
1017900,Strategy
354290,"Action, Casual, Free-to-Play, MMO"
226320,nan
1127400,Strategy
424370,"Action, Adventure, Indie, RPG"
939600,nan
2231380,"Action, Adventure"
392110,Strategy
769560,"Adventure, Free-to-Play, Indie, Strategy"
282800,"Indie, Strategy"
8850,Action
290080,"Action, Indie, RPG, Simulation"
1406990,"Adventure, Casual, Indie"
667890,"Action, Free-to-Play, MMO"
296300,nan
17020,nan
992070,"Free-to-Play, Indie"
302510,Action
1630280,nan
1668940,nan
2630,Action
323850,"Action, Indie"
2371630,"Action, Adventure, MMO, RPG"
393430,"Indie, Simulation, Sports"
1373960,Adventure
12240,nan
518030,nan
1483870,"Casual, Indie"
1158980,"Adventure, Casual, Free-to-Play, Indie, Strategy"
429050,nan
994730,"Indie, RPG, Strategy"
1328670,"Action, RPG"
1240440,"Action, Free-to-Play"
1732180,nan
219800,nan
209080,"Action, Adventure, Indie, Simulation"
206420,"Action, Adventure"
42890,Strategy
814540,"Adventure, Indie, RPG"
235540,"Action, Indie"
988960,"Adventure, Indie, RPG"
1148510,"Casual, Indie, RPG, Simulation"
1786790,"Adventure, Indie, RPG"
334070,nan
407530,"Action, Adventure, Indie, MMO, RPG, Strategy"
1076280,nan
1350650,"Adventure, Indie"
1498570,Action
236370,"Action, Early Access, Indie, RPG, Simulation"
607880,RPG
326960,Action
529180,"Action, Adventure, Early Access, MMO, RPG, Simulation"
1162930,"Casual, Free-to-Play, Simulation"
1017180,"Action, Adventure, Casual, Early Access, Indie, Simulation"
666140,"Adventure, Casual, Indie, RPG, Simulation"
12110,Action
524220,"Action, RPG"
403120,"Adventure, Casual, Simulation"
353090,"Action, Casual, Indie"
797430,"Casual, Free-to-Play, MMO, Simulation, Strategy"
2448970,"Action, Adventure, Early Access, Free-to-Play, RPG, Strategy"
32470,Strategy
1716740,RPG
362890,"Action, Adventure, Indie"
1914580,Action
200260,"Action, Adventure"
216260,nan
334310,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy"
414530,"Free-to-Play, MMO, RPG"
265630,"Action, Free-to-Play, Indie"
317360,"Action, Free-to-Play, Indie"
1634680,"Early Access, Indie, Software & Tools"
831560,Action
374030,"Adventure, Casual, Indie"
397210,nan
1149460,"Action, Adventure, Simulation"
997070,"Action, Adventure, RPG"
65980,Strategy
220,Action
10180,Action
44350,nan
213120,nan
1465360,"Adventure, Simulation"
15370,Strategy
1694420,"Adventure, Indie, Simulation, Strategy"
952860,"Adventure, RPG, Strategy"
998740,"Indie, Strategy"
1146630,"Action, Casual, Indie, RPG"
1282100,"Action, Adventure, RPG"
39140,RPG
2208920,"Action, Adventure, RPG"
1888430,nan
1359090,"Action, Simulation, Strategy"
1865060,"Casual, Indie, Strategy"
508170,"Action, Casual, Indie"
1836550,"Action, Free-to-Play, Indie, RPG, Simulation"
203140,Action
2358720,"Action, Adventure, RPG"
383180,Action
393100,nan
305260,"Free-to-Play, Simulation, Strategy"
51100,nan
402840,"Casual, Free-to-Play, Indie"
1307890,"Early Access, Indie, Simulation, Strategy"
466130,"Action, Adventure, Indie"
44320,nan
429790,"Action, Adventure, Casual, Free-to-Play, Indie, MMO, RPG"
2068280,"Action, Adventure, Casual, Indie, RPG, Strategy"
266410,"MMO, Racing, Simulation, Sports"
2226700,"Adventure, Casual, Indie, RPG"
28050,nan
2119490,nan
1151640,"Action, Adventure, RPG"
398810,Software & Tools
1158850,Adventure
813820,"Action, Early Access, Free-to-Play"
1527950,"Adventure, Indie, RPG, Strategy"
1277400,"Adventure, RPG"
406290,"Simulation, Strategy"
2400280,"Casual, Strategy"
291210,nan
2668080,"Action, Adventure, RPG"
368180,nan
1690710,"Adventure, Free-to-Play, Indie, RPG, Strategy"
1336980,Simulation
1182930,Software & Tools
1002300,"Adventure, Indie, RPG"
1113000,RPG
250420,nan
1313140,"Action, Adventure, Indie, Strategy"
261640,"Action, RPG"
363150,Simulation
2484250,"Action, Free-to-Play, RPG"
316390,nan
928600,nan
1239690,"Action, Casual, Indie, Racing, Simulation"
690790,"Racing, Simulation, Sports"
871540,"Casual, Indie, Simulation, Sports"
734750,"Adventure, Casual, Free-to-Play, Indie, RPG, Simulation, Strategy"
298050,Strategy
211180,nan
1418100,"Free-to-Play, MMO, RPG"
1269260,Strategy
1999770,"Adventure, Casual, RPG, Simulation"
2300320,Simulation
1966720,"Action, Adventure, Early Access, Indie"
1875830,"Adventure, RPG"
289130,"RPG, Strategy"
1677280,"Action, Strategy"
298110,"Action, Adventure"
1123770,"Action, Adventure"
410900,"Action, Indie, Strategy"
1101450,"Action, Casual"
1016950,"Sports, Strategy"
379430,"Action, Adventure, RPG"
222750,"Indie, Simulation, Strategy"
351970,RPG
632050,"Action, Casual, Indie, Strategy"
291650,RPG
267920,Action
774091,"Indie, Simulation, Strategy"
287290,"Action, Adventure"
1102190,Strategy
2186680,"Adventure, Indie, RPG, Strategy"
1948980,"Adventure, Indie, RPG, Simulation"
2591210,"Action, Adventure, MMO, RPG"
257350,"Adventure, RPG"
301200,"Action, Casual, Indie"
1049800,"Action, Free-to-Play, Indie, MMO"
47870,Racing
2378900,"Adventure, Early Access, RPG"
110800,"Adventure, Strategy"
209160,Action
791960,nan
209650,Action
202970,Action
201790,"Action, Adventure, Indie, RPG, Strategy"
535930,"Indie, Simulation"
663390,"Casual, Indie, MMO, Strategy"
629730,"Action, Adventure, Indie, RPG, Simulation"
275830,"Casual, Strategy"
1659040,"Action, Adventure"
209870,nan
1876890,"Adventure, Indie, RPG, Strategy"
1080110,nan
404640,"Indie, Simulation, Strategy"
463150,"Action, Indie"
359870,RPG
621060,"Indie, Simulation"
671860,"Action, Early Access, MMO"
268050,Action
235600,"Action, Adventure"
2622000,"Casual, Indie, RPG, Strategy"
437220,nan
2171440,nan
735850,nan
1134570,"Racing, Simulation, Sports"
552620,RPG
378860,Racing
638970,"Action, Adventure, RPG"
332500,nan
228380,"Action, Indie, Racing, Simulation, Sports"
1404850,"Indie, Simulation, Strategy"
1233410,"Action, Casual, Free-to-Play, Indie"
512900,"Action, Adventure, Indie, RPG"
1874720,nan
445220,"Action, Indie, Simulation"
1584090,"Casual, Indie, RPG, Simulation"
2383020,"Action, Casual, Early Access, Free-to-Play, MMO, Sports"
238320,"Action, Adventure, Indie"
751780,"Action, Adventure, Indie, Simulation"
839770,"RPG, Strategy"
704850,"Action, Adventure, Indie, Simulation"
64000,Strategy
395170,"Adventure, Casual, Indie"
1692250,"Racing, Sports"
553640,"Action, Adventure, RPG"
303470,"Action, Strategy"
282400,"Simulation, Strategy"
283270,"Action, RPG, Strategy"
732010,nan
568220,"Indie, Simulation"
736190,"Casual, Indie, RPG, Simulation"
1825750,nan
2654540,"Adventure, Casual, Early Access, Indie, RPG, Simulation, Strategy"
25800,Strategy
300220,nan
380360,"Action, Casual, Free-to-Play, Indie, RPG"
343180,Casual
383840,"Action, Indie, Simulation"
599140,"Adventure, Indie, RPG, Simulation"
10090,Action
15130,"Action, Adventure"
1969870,"Action, Free-to-Play, MMO"
308600,"Action, Early Access, Free-to-Play, Indie"
2161700,"Adventure, RPG, Strategy"
242700,Action
355230,nan
408900,"Action, Free-to-Play, Indie, Strategy"
435790,"Action, Indie"
582890,"Action, Adventure, Casual, Indie"
709670,"Indie, RPG, Strategy"
2594920,"Adventure, Casual, Free-to-Play, RPG"
915320,"Action, Adventure, Free-to-Play, Indie, RPG"
1455840,"Casual, Indie, Simulation, Strategy"
292730,"Action, Adventure"
2760,RPG
636480,"Action, Early Access, Indie"
24780,"Simulation, Strategy"
55230,Action
573090,Simulation
736260,Indie
239350,Indie
235460,Action
236430,"Action, RPG"
372800,"Adventure, Early Access, Free-to-Play, Indie, MMO, RPG"
17390,"Action, Adventure, Casual, RPG, Simulation, Strategy"
311310,"Free-to-Play, Indie, MMO, Racing, Simulation"
502800,Action
686200,"Action, Casual, Indie, Simulation, Strategy"
1113560,"Action, Adventure, RPG"
916440,"Simulation, Strategy"
819790,"Adventure, MMO, RPG"
375230,"Action, Adventure, Free-to-Play, MMO"
289650,"Action, Adventure"
268910,"Action, Indie"
2071500,"Adventure, Indie"
1270580,"Early Access, Simulation"
911400,"Action, Adventure"
1222690,"Action, Adventure, RPG, Strategy"
444640,"Action, Free-to-Play, Strategy"
962730,"Action, Adventure, Indie, Simulation, Sports"
1195460,"Action, Free-to-Play"
227320,nan
1163550,"Action, Casual, RPG, Sports"
688420,"Action, Indie, Simulation"
1260320,"Action, Casual, Indie"
655100,"Casual, Indie"
367450,"Indie, Simulation"
1256670,"Indie, RPG, Strategy"
234270,"Adventure, Casual, Indie"
17450,RPG
1314630,nan
1892700,"Indie, RPG"
783770,"Action, Free-to-Play"
460920,"Action, Sports"
325180,Software & Tools
213850,Strategy
753420,"Action, Indie"
1433140,"Action, Indie"
784080,"Action, Simulation"
71340,Action
981770,"Adventure, Simulation"
6850,Action
360430,"Action, Adventure"
1910680,"Casual, Early Access, Indie, Strategy"
1708520,"Simulation, Strategy"
1119570,"Early Access, Software & Tools"
11020,Racing
394690,"Action, Adventure, Casual, Early Access, Indie, MMO, Racing"
244770,"Action, Adventure, Early Access, Indie, RPG, Simulation, Strategy"
357780,"Action, Casual, Indie, Strategy"
542260,"Casual, Indie"
2718190,Software & Tools
456670,"Action, Indie, RPG"
872820,nan
752590,"Action, Adventure"
628080,Strategy
3910,Strategy
1948280,"Casual, Indie, Simulation"
220260,"Casual, Simulation"
617480,"Indie, RPG, Strategy"
252530,"Casual, Simulation"
1716120,"RPG, Simulation"
564710,"Casual, Free-to-Play, RPG"
889510,Action
50300,"Action, Adventure"
33230,"Action, Adventure"
489940,"Action, Free-to-Play"
1607250,"Action, Casual, Free-to-Play"
967050,"Action, Adventure, Casual, Indie, Strategy"
1296830,"Action, Adventure, Indie, RPG"
1003090,"Adventure, Indie, Simulation, Strategy"
1008080,"Action, Adventure, Free-to-Play"
1074080,Casual
696170,Action
699130,Action
674020,"Action, Free-to-Play"
415480,"RPG, Strategy"
2739600,"Action, Adventure, Free-to-Play, MMO, RPG"
1573360,"Adventure, Free-to-Play, MMO, Strategy"
1437830,"Action, RPG, Simulation, Strategy"
823130,"Action, Free-to-Play, Indie"
223850,Software & Tools
1139900,Action
1862520,"Casual, Indie, Simulation, Strategy"
2183900,"Action, Adventure, RPG"
373420,"Adventure, Indie, RPG, Strategy"
1229490,"Action, Early Access, Indie"
1817190,"Action, Adventure"
274270,"Action, Adventure, Indie"
47810,RPG
1970580,"Adventure, Casual, Indie, RPG, Strategy"
814370,"Action, Adventure, Indie, RPG, Strategy"
557780,nan
492800,nan
1568940,nan
200110,nan
1606130,nan
205100,"Action, Adventure"
2704110,"Indie, RPG"
563560,"Action, Free-to-Play"
50,Action
10680,nan
211500,"Free-to-Play, Racing, Simulation, Sports"
514310,Casual
636040,"Adventure, Free-to-Play, Indie, MMO"
895870,"Action, Indie, Simulation"
2157560,Action
528200,Software & Tools
763890,"Indie, RPG, Strategy"
16450,Action
1020790,"Action, Adventure"
411830,Action
495140,"Action, Adventure"
2666510,"Casual, Indie, Simulation, Strategy"
282070,"Adventure, Indie, Simulation"
1150090,"Indie, Simulation, Strategy"
418370,"Action, Adventure"
56400,Strategy
986800,"Casual, Indie"
2761670,"Action, Adventure, Casual, Early Access, RPG, Strategy"
340170,"Action, RPG"
555510,"Indie, Simulation, Strategy"
292120,RPG
292140,RPG
1401590,"Action, Adventure, Casual, RPG, Simulation"
115320,"Action, Adventure"
10150,nan
2990,Racing
356500,"Action, Strategy"
2620,Action
2640,nan
24720,"Action, Simulation"
1088090,"Early Access, Indie, MMO, RPG, Simulation"
880850,"Action, Casual, Free-to-Play, MMO"
1282690,"Action, Adventure, Strategy"
844870,"Action, Early Access, Free-to-Play"
591960,nan
1054510,"Action, Adventure, Early Access, Indie, RPG, Simulation, Strategy"
953490,"Action, Adventure, Indie"
1810580,"Early Access, Simulation, Strategy"
457590,nan
1946970,"Indie, Strategy"
236870,Action
450540,"Action, Early Access, Simulation"
851850,"Action, RPG"
1189630,"Indie, RPG"
287390,Action
280680,"Indie, Software & Tools"
2707930,"Adventure, Casual, Free-to-Play, Indie, RPG, Simulation"
744570,Software & Tools
1449560,Action
2670630,"Casual, Early Access, Indie, Simulation"
1732190,Adventure
410380,"Adventure, Free-to-Play, RPG, Strategy"
726840,"Casual, Indie, Simulation, Strategy"
49470,Strategy
403640,Action
25890,Strategy
2103140,"Action, Adventure, Indie, RPG"
766370,nan
204240,"Adventure, Casual, Indie, Strategy"
313740,Indie
485440,"Indie, Strategy"
7830,Strategy
265930,"Casual, Indie, Simulation"
1239080,"Action, Early Access, Indie, Simulation, Strategy"
1531430,"Action, Early Access, Free-to-Play, Sports, Strategy"
38830,nan
632350,RPG
22300,RPG
1842690,"Casual, Indie, Simulation, Strategy"
273350,nan
241540,"Action, RPG, Simulation"
558100,"Early Access, Free-to-Play, Indie, Strategy, Violent"
240460,nan
379720,Action
377530,"Adventure, Casual, RPG, Simulation, Strategy"
8870,Action
2334730,"Action, Casual, Early Access, Indie, RPG"
649640,"Indie, Sports"
2955370,nan
1058770,nan
511800,nan
921570,RPG
597180,"Simulation, Strategy"
268890,Simulation
1803580,"Early Access, Free-to-Play, Indie, RPG, Strategy"
228300,"Action, Adventure"
1048370,"Casual, Free-to-Play, Indie, Simulation"
517630,"Action, Adventure"
1096550,"Casual, Indie, Simulation, Software & Tools"
858820,"Action, Adventure, Indie, RPG"
1172380,"Action, Adventure"
1845910,"Action, Adventure, RPG, Strategy"
1140440,"Action, Adventure, Indie, RPG, Simulation, Strategy"
504730,nan
1963370,"Adventure, Early Access, Indie, RPG"
50130,Action
427100,"Casual, Simulation"
1566690,"Action, Strategy"
1643320,"Action, Adventure, RPG"
315460,"Action, Indie, RPG, Strategy"
200510,Strategy
511680,Action
1072040,Strategy
1032790,"Indie, Strategy"
42910,"Action, RPG"
207350,"Action, Adventure, RPG"
1176470,"Early Access, Simulation, Strategy"
